annotation_id	assembly_accession	species	lineage	busco_count	complete	single	duplicated	fragmented	missing	Well_annotated	Upstream	Downstream	Skipped	Out_of_frame	Spliced	Stop_codon	Selenocysteine_Gene_Count	Selenocysteine_GTF_Count
1d41319b7c66137f9f0decb7fb133395	GCF_004799145.2	NA	eukaryota_odb12	129	98.4	50.4	48.1	1.6	0.0	0	0	0	0	0	0	0	0	0
21410b29652e20d6a0042bb1b1c19001	GCA_022598625.1	NA	eukaryota_odb12	129	92.2	91.5	0.8	7.0	0.8	0	0	0	0	0	0	0	0	0
25fe9456c0101c5e774648037f549bfb	GCA_029233265.1	NA	eukaryota_odb12	129	97.7	91.5	6.2	2.3	0.0	0	0	0	0	0	0	0	0	0
2a3e18774140cc9f162646c213b5a986	GCA_947581545.1	Thera_obeliscata	eukaryota_odb12	129	97.7	96.9	0.8	0.8	1.6	0	0	0	0	0	0	0	0	0
02b460d0f6f3d336e19050069e6b0f80	GCF_026979565.1	NA	eukaryota_odb12	129	98.4	97.7	0.8	0.8	0.8	25	1	0	0	1	0	8	24	24
07d06437f03846bd3570fd600e85a252	GCA_051312815.1	NA	eukaryota_odb12	129	24.0	24.0	0.0	11.6	64.3	0	0	0	0	0	0	0	0	0
0c06662e1ca818f77af8ff8b1ebb9d09	GCA_042037555.1	Homo_sapiens	eukaryota_odb12	129	96.9	95.3	1.6	3.1	0.0	84	25	7	4	12	0	0	28	28
10973d5f2cab6486adedf4db2de54560	GCA_905182975.1	NA	eukaryota_odb12	129	2.3	0.0	2.3	9.3	88.4	0	0	1	0	0	0	1	1	1
148edb4592808d752e6939158bab823d	GCA_037952775.1	NA	eukaryota_odb12	129	85.3	85.3	0.0	10.9	3.9	0	0	0	0	0	0	0	0	0
18c8938a29e5b9de3232858a6d3b89ba	GCA_000568005.1	NA	eukaryota_odb12	129	79.1	78.3	0.8	7.8	13.2	0	0	0	0	0	0	0	0	0
1d47d7b708f013d7223271c0194e072b	GCA_900618425.1	NA	eukaryota_odb12	129	33.3	33.3	0.0	41.9	24.8	0	0	1	1	2	0	1	9	9
21417a270fa833d83ab6b096168adfd5	GCA_949126915.1	Musotima_nitidalis	eukaryota_odb12	129	93.8	93.0	0.8	4.7	1.6	0	0	0	0	0	0	0	0	0
26084bf3338055769307739c2f68ff35	GCA_000513815.1	NA	eukaryota_odb12	129	98.4	98.4	0.0	1.6	0.0	0	0	0	0	0	0	0	0	0
2a3f4f95e5de4d408a7d7c1dbe49361d	GCA_949125405.1	Diaphora_mendica	eukaryota_odb12	129	89.9	89.1	0.8	7.0	3.1	0	0	0	0	0	0	0	0	0
02bcf5360461fefea1f7ac4172128171	GCA_043304645.1	Homo_sapiens	eukaryota_odb12	129	96.9	96.1	0.8	3.1	0.0	84	25	7	4	12	0	0	28	28
07d45d774d895e11f97b82fc5a7593ea	GCA_001673695.2	NA	eukaryota_odb12	129	88.4	87.6	0.8	5.4	6.2	0	0	0	0	0	0	0	0	0
0c07ed67cd4bd616ad6068fc56e61791	GCA_037042795.1	Molothrus_aeneus	eukaryota_odb12	129	99.2	96.9	2.3	0.8	0.0	0	2	5	11	1	0	18	24	24
149420a9c19e709caf2c6cfd7acdfbbe	GCF_016881025.1	NA	eukaryota_odb12	129	91.5	89.9	1.6	7.0	1.6	21	0	0	0	2	0	8	23	23
18d026d4fca5970ac9c26f51696f66d1	GCF_013368585.1	NA	eukaryota_odb12	129	100.0	93.8	6.2	0.0	0.0	35	0	2	0	1	0	6	39	41
1d47e4dea3034a164835325160f8422c	GCA_025563575.1	NA	eukaryota_odb12	129	99.2	80.6	18.6	0.8	0.0	0	0	0	0	0	0	0	0	0
2142bb153968e4a3f8f2165a79a3f2c6	GCA_036810365.1	NA	eukaryota_odb12	129	96.1	95.3	0.8	2.3	1.6	0	1	0	0	0	1	0	2	3
26088b9167293f6743cbd40f4cca37a9	GCA_029542785.1	NA	eukaryota_odb12	129	91.5	90.7	0.8	4.7	3.9	0	0	0	0	0	0	0	0	0
2a46133a441e0a21a339cf881de07a7f	GCA_029378255.1	NA	eukaryota_odb12	129	94.6	91.5	3.1	4.7	0.8	0	0	0	0	0	0	0	0	0
02c1cd1f1f4ca582cfeb9a481c76068d	GCF_001661265.1	NA	eukaryota_odb12	129	93.8	90.7	3.1	6.2	0.0	0	0	0	0	0	0	0	0	0
07d61b6dc26cbf456b87bb3e006d25d7	GCA_000976005.2	NA	eukaryota_odb12	129	83.7	82.9	0.8	7.0	9.3	0	0	0	0	0	0	0	0	0
0c099fd9d8fce328526340bdbaf889ac	GCF_000691245.1	NA	eukaryota_odb12	129	51.2	50.4	0.8	14.7	34.1	0	0	1	0	0	0	2	2	2
10a8863617bd9bae472959e8896c8f62	GCA_040091305.1	NA	eukaryota_odb12	129	55.8	55.8	0.0	29.5	14.7	1	0	11	3	1	0	12	36	36
149756f1f1fd53b25e7a3fd6abb71396	GCA_051941235.1	NA	eukaryota_odb12	129	87.6	87.6	0.0	6.2	6.2	0	0	0	0	0	0	0	0	0
18d12284f104f3f082cc6496d0538d99	GCF_011947395.1	NA	eukaryota_odb12	129	99.2	99.2	0.0	0.0	0.8	0	0	0	0	0	0	0	0	0
1d4aa8c33c047e353ffe29b99a8c9907	GCF_049350105.2	NA	eukaryota_odb12	129	96.9	96.9	0.0	2.3	0.8	30	2	0	0	0	0	1	26	29
21435b61d0df734b170ca30b440e3611	GCA_000350365.1	NA	eukaryota_odb12	129	86.0	86.0	0.0	2.3	11.6	0	0	0	0	0	0	0	0	0
260da6c070c1f006c5c4f2f1a7d03941	GCF_000633955.1	NA	eukaryota_odb12	129	100.0	1.6	98.4	0.0	0.0	0	0	0	0	0	0	0	0	0
2a47497051867aeb761ad244673dad0b	GCF_015586225.1	NA	eukaryota_odb12	129	96.9	88.4	8.5	1.6	1.6	2	0	0	0	0	0	1	3	3
02ce87b1d5cf058babfe390328acb50a	GCA_020577855.1	NA	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0	0	0	0	0	0	0	0	0	0
07e016228066aa35d8df003c85ef6160	GCA_907165265.2	Zygaena_filipendulae	eukaryota_odb12	129	97.7	96.9	0.8	1.6	0.8	0	0	0	0	0	0	0	0	0
0c0ccb522a815c553fdf215b441e4b27	GCA_004918535.1	NA	eukaryota_odb12	129	78.3	78.3	0.0	11.6	10.1	0	0	0	0	0	0	0	0	0
10a8de7cea4461811bbf4c5af08022c9	GCA_041438155.1	NA	eukaryota_odb12	129	94.6	94.6	0.0	3.9	1.6	0	0	0	0	0	0	0	0	0
149926a75c6626004acc6697e043eb1c	GCA_020500455.1	NA	eukaryota_odb12	129	97.7	97.7	0.0	2.3	0.0	0	0	0	0	0	0	0	0	0
18d271ccb84f8e7e72d67f5dcac47674	GCA_024760935.1	NA	eukaryota_odb12	129	95.3	94.6	0.8	2.3	2.3	0	0	0	0	0	0	0	0	0
1d4d2f8270f24d3940fb92cca1aee153	GCA_003112345.1	NA	eukaryota_odb12	129	93.0	58.9	34.1	4.7	2.3	0	0	0	0	0	0	0	0	0
214474c8b8ee0cb2fd4d2c8e305d5038	GCA_000827415.1	NA	eukaryota_odb12	129	94.6	91.5	3.1	5.4	0.0	0	0	0	0	0	0	0	0	0
260dc7ddf3900c2658bb3be2cd60bc01	GCA_000977385.2	NA	eukaryota_odb12	129	82.2	81.4	0.8	7.8	10.1	0	0	0	0	0	0	0	0	0
02d697e6c10db384568825dae966fea5	GCA_013397655.1	NA	eukaryota_odb12	129	80.6	80.6	0.0	14.0	5.4	0	2	9	2	1	0	6	21	21
0c0de34dce4348df0e909ff79282c224	GCA_013167095.2	NA	eukaryota_odb12	129	94.6	92.2	2.3	3.1	2.3	0	0	4	3	0	0	4	13	14
10aa2460bc057f4ba54894f5141ccbdf	GCA_004382785.1	NA	eukaryota_odb12	129	99.2	99.2	0.0	0.0	0.8	0	0	0	0	0	0	0	0	0
149cf283ddb072dbf48ae8b92ac02f01	GCA_020578295.1	NA	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0	0	0	0	0	0	0	0	0	0
18d36727b0aafffd75b7d52c1b521ee6	GCA_057190295.1	NA	eukaryota_odb12	129	96.1	96.1	0.0	2.3	1.6	0	0	0	0	0	0	0	0	0
1d5058c493c2c55acc42e36a2cd4488d	GCA_963556745.1	Catoptria_pinella	eukaryota_odb12	129	96.1	96.1	0.0	3.9	0.0	0	0	0	0	0	0	0	0	0
214706adedf33467d484b25e5b837d84	GCA_048128725.1	NA	eukaryota_odb12	129	98.4	98.4	0.0	0.8	0.8	33	0	0	0	0	0	8	40	42
2625c6f4a080898b610f04d9011abf5a	GCA_000773845.1	NA	eukaryota_odb12	129	86.8	86.0	0.8	6.2	7.0	0	0	0	0	0	0	0	0	0
2a51e4a8cb509c1caf9a634861a864c4	GCA_947369975.1	NA	eukaryota_odb12	129	84.5	83.7	0.8	7.8	7.8	0	0	0	0	0	0	0	0	0
02d6ce5ce58f7c9fef2613d74ddd5ae8	GCA_040144335.1	NA	eukaryota_odb12	129	88.4	87.6	0.8	6.2	5.4	0	0	1	0	1	0	0	2	2
07e214ef3d240b6a7bfea77c4c95fdf4	GCA_964656845.1	Oculina_arbuscula	eukaryota_odb12	129	96.9	94.6	2.3	2.3	0.8	0	0	10	17	0	0	10	29	30
0c17a5c77a3d58d2308e0f689e51015e	GCA_000002715.1	Aspergillus_clavatus_nrrl_1	eukaryota_odb12	129	98.4	98.4	0.0	1.6	0.0	0	0	0	0	0	0	0	0	0
10ac99c910f2a2749862e7d81189c972	GCA_052570695.1	NA	eukaryota_odb12	129	100.0	100.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0
149de3705a0844336b4d67f5a009f28b	GCA_005286985.2	NA	eukaryota_odb12	129	100.0	83.7	16.3	0.0	0.0	0	0	0	0	0	0	0	0	0
18d74e8cb33c9d9bc8ed9833bf78f87d	GCF_025766255.1	NA	eukaryota_odb12	129	90.7	89.1	1.6	6.2	3.1	0	0	0	0	0	0	0	0	0
1d5559940b9afe5c5775d9e30bd9c454	GCA_020502675.1	NA	eukaryota_odb12	129	97.7	97.7	0.0	2.3	0.0	0	0	0	0	0	0	0	0	0
214c4bec78e6a272c9ae5141b5a08e93	GCF_030014385.1	NA	eukaryota_odb12	129	100.0	99.2	0.8	0.0	0.0	36	0	0	0	0	0	3	33	35
26260175d8ff45da13e1671b6ea9b4c4	GCA_914767545.1	Sesia_apiformis	eukaryota_odb12	129	86.0	84.5	1.6	10.9	3.1	0	0	0	0	0	0	0	0	0
2a5a84884d9b39e7fbf6b987160d2137	GCA_019609905.1	NA	eukaryota_odb12	129	100.0	100.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0
02db45e01083a49f81fbe580818aeba3	GCA_965614485.1	Thaumetopoea_processionea	eukaryota_odb12	129	94.6	94.6	0.0	3.1	2.3	0	0	0	0	0	0	0	0	0
07eb18a69f31f0559811d4a68037dccd	GCA_910591825.1	NA	eukaryota_odb12	129	89.9	89.9	0.0	5.4	4.7	0	0	0	0	0	0	0	0	0
0c1b480b572cafa35378592020846746	GCA_035222375.1	NA	eukaryota_odb12	129	98.4	98.4	0.0	0.0	1.6	0	0	0	0	0	0	0	0	0
10b524fdbcb649e640ece2aeca6bf82f	GCA_016865075.1	NA	eukaryota_odb12	129	100.0	98.4	1.6	0.0	0.0	0	0	0	0	0	0	1	1	1
149f7fb2f2f279ce2acf0d93da03f4c1	GCA_014839835.1	Dryobates_pubescens	eukaryota_odb12	129	97.7	96.9	0.8	1.6	0.8	0	4	7	10	1	0	12	24	24
18d7fdcf371ef0ed45a8cc5a6f1112e8	GCA_964199445.1	NA	eukaryota_odb12	129	68.2	68.2	0.0	8.5	23.3	0	0	11	5	1	0	6	20	20
2156931f67e176ca6da6b788837f3aba	GCF_000403515.1	NA	eukaryota_odb12	129	93.0	93.0	0.0	3.9	3.1	0	0	0	0	0	0	0	0	0
262c5cb9f93930bc160c0c3cc2b35a2f	GCF_029852145.1	NA	eukaryota_odb12	129	99.2	96.1	3.1	0.0	0.8	1	0	0	0	0	0	0	1	1
2a6006a38cb28c044c72e5dfeff3e679	GCA_046195345.1	NA	eukaryota_odb12	129	91.5	84.5	7.0	2.3	6.2	0	0	0	0	0	0	0	0	0
02dcec96598fddcfe416b0a54c9bbabb	GCA_907165225.1	Habrosyne_pyritoides	eukaryota_odb12	129	90.7	86.0	4.7	7.8	1.6	0	0	0	0	0	0	0	0	0
07ec3a6613cdd55e0807caa25ec5f4a1	GCA_003184705.1	NA	eukaryota_odb12	129	96.9	96.9	0.0	3.1	0.0	0	0	0	0	0	0	0	0	0
0c26c99ef7b7fce2f272c0f0e9aa177b	GCF_022605165.1	NA	eukaryota_odb12	129	100.0	100.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0
10b6f1f7f4c36a4d7ec9a2afd1d17b24	GCA_028026935.1	NA	eukaryota_odb12	129	92.2	92.2	0.0	0.0	7.8	0	0	0	0	0	0	0	0	0
14a199424691661619d013d534445284	GCA_016858145.1	NA	eukaryota_odb12	129	90.7	90.7	0.0	7.0	2.3	0	0	3	2	0	0	1	8	8
18d9153a6cd652310045d803f7589cc1	GCA_019049445.1	NA	eukaryota_odb12	129	96.1	95.3	0.8	3.9	0.0	0	0	0	1	0	0	0	1	1
1d59f20d716aa1f06cab14c1d3c26c22	GCA_932563355.1	NA	eukaryota_odb12	129	84.5	83.7	0.8	8.5	7.0	0	0	0	0	0	0	0	0	0
215702734074a45c9fd2e088d935727e	GCA_000004825.1	NA	eukaryota_odb12	129	89.1	89.1	0.0	7.8	3.1	0	0	0	4	0	0	0	4	5
262cb39c69537917d790431e75a03b47	GCA_000709325.1	NA	eukaryota_odb12	129	86.8	86.8	0.0	9.3	3.9	0	5	9	1	0	0	9	21	21
2a65e4bac7fc45cfeb5ac476725c86d0	GCF_007990345.1	NA	eukaryota_odb12	129	100.0	1.6	98.4	0.0	0.0	0	0	0	0	0	0	0	0	0
0047c23f9e149a75040f3fa7884f720b	GCA_022831625.1	NA	eukaryota_odb12	129	97.7	96.9	0.8	2.3	0.0	0	0	0	0	0	0	0	0	0
04cf397416c74db8b1ccf19fead0ea89	GCA_051941365.1	NA	eukaryota_odb12	129	83.7	83.7	0.0	7.8	8.5	0	0	0	0	0	0	0	0	0
09733aed01f3285176ed9e07d5182e4e	GCA_052059035.1	NA	eukaryota_odb12	129	84.5	83.7	0.8	2.3	13.2	0	0	0	0	0	0	0	0	0
0dfb0df879bd3a491f086de82982cdfc	GCA_000711695.1	NA	eukaryota_odb12	129	92.2	91.5	0.8	5.4	2.3	0	0	0	0	1	0	0	1	1
122ec90458d9eeb5f732fe7999c8c2ac	GCF_000006335.3	NA	eukaryota_odb12	129	86.0	84.5	1.6	5.4	8.5	0	0	0	0	0	0	0	0	0
164ccb716d9c39e3bf0ac8154cc0944f	GCA_977110985.1	NA	eukaryota_odb12	129	73.6	67.4	6.2	20.9	5.4	0	0	0	0	0	0	0	0	0
1ad5d8cab72986f5bd1028ad2eb30022	GCA_022578675.1	NA	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0	0	0	0	0	0	0	0	0	0
1eed7d309da67c93eb0c7ce1c5efa6d8	GCF_000696425.1	NA	eukaryota_odb12	129	93.8	89.1	4.7	6.2	0.0	16	1	0	2	0	0	6	25	26
2384c899e5d856d9beb72d2b5b89bd76	GCA_035930105.1	NA	eukaryota_odb12	129	95.3	94.6	0.8	2.3	2.3	0	0	0	0	0	0	0	0	0
02e0da2b0bb8bbdcb84ee6ed881dce4c	GCA_020501735.1	NA	eukaryota_odb12	129	96.9	96.9	0.0	3.1	0.0	0	0	0	0	0	0	0	0	0
07ec7ba649d583d94419beec6b31b7fd	GCA_051941685.1	NA	eukaryota_odb12	129	83.7	83.7	0.0	7.0	9.3	0	0	0	0	0	0	0	0	0
0c28f9621c2b2de48c1f41c733692e02	GCA_012959185.1	NA	eukaryota_odb12	129	98.4	98.4	0.0	0.8	0.8	0	0	0	0	0	0	0	0	0
10c4cc6a550e0bc28231803729527d79	GCA_027578175.1	NA	eukaryota_odb12	129	42.6	42.6	0.0	32.6	24.8	0	0	0	0	0	0	0	0	0
14a1a852e3757de00d5e30af22cf4428	GCA_009905375.1	NA	eukaryota_odb12	129	3.9	3.9	0.0	3.9	92.2	0	0	0	0	0	0	0	0	0
18db0c7e7bd5df6906881f21927efc82	GCA_004917865.1	NA	eukaryota_odb12	129	83.7	83.7	0.0	7.8	8.5	0	0	0	0	0	0	0	0	0
1d5ed5cddbcbffc0e1496be05ebd2af9	GCA_963942575.1	Priocnemis_perturbator	eukaryota_odb12	129	96.9	96.1	0.8	1.6	1.6	0	0	1	0	0	0	0	1	1
262d4df01863dae68f30dbe0c39ff89a	GCA_020796175.1	NA	eukaryota_odb12	129	100.0	100.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0
2a677d1015b436ac96249108a8beded5	GCA_052569915.1	NA	eukaryota_odb12	129	96.9	96.9	0.0	1.6	1.6	0	0	0	0	0	0	0	0	0
02e17076fac84c1d6d9674941c4d77cd	GCA_024761275.1	NA	eukaryota_odb12	129	96.1	3.9	92.2	3.1	0.8	0	0	0	0	0	0	0	0	0
07f2544d8b93d265cbef676b94543a41	GCA_020499475.1	NA	eukaryota_odb12	129	96.9	96.9	0.0	3.1	0.0	0	0	0	0	0	0	0	0	0
0c2d55e09b20df1580eb8c4b1b39babf	GCA_965111775.1	Ctena_imbricatula	eukaryota_odb12	129	85.3	85.3	0.0	11.6	3.1	0	3	10	8	0	0	4	26	27
10c574d205590a0e8aca5fe1ebf62d02	GCA_001625285.1	NA	eukaryota_odb12	129	93.8	93.8	0.0	0.8	5.4	0	0	0	0	0	0	0	0	0
14a6f2bace94271ff29c00da331011db	GCA_947507515.1	Eulithis_testata	eukaryota_odb12	129	94.6	93.0	1.6	3.9	1.6	0	0	0	0	0	0	0	0	0
18dda34af040536d6f73eadf9a85f287	GCA_911175095.1	NA	eukaryota_odb12	129	96.9	96.9	0.0	1.6	1.6	0	0	0	0	0	0	0	0	0
1d5f693cb4372bf6e02694d21ef2e22b	GCA_047715525.1	NA	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0	0	0	0	0	0	0	0	0	0
2166091bb7461ebfe9e9a6be09bd97b4	GCA_044166585.1	Homo_sapiens	eukaryota_odb12	129	96.9	95.3	1.6	3.1	0.0	84	25	7	4	12	0	0	29	29
263751a0cd54608bf376d83ea6909cf5	GCA_002104905.1	NA	eukaryota_odb12	129	96.1	77.5	18.6	3.1	0.8	0	0	0	0	0	0	0	0	0
2a6b91b68db21b053d921346a88695ee	GCA_013266185.1	NA	eukaryota_odb12	129	97.7	97.7	0.0	2.3	0.0	0	0	0	0	0	0	0	0	0
02e91b1c479ceb2d125b82363ef809e2	GCA_051020605.2	NA	eukaryota_odb12	129	82.2	82.2	0.0	7.0	10.9	0	0	0	0	0	0	0	0	0
0c30d9774e8200331f3d885b494102f0	GCA_014529385.2	NA	eukaryota_odb12	129	96.9	81.4	15.5	2.3	0.8	0	0	0	0	0	0	0	0	0
10c5d8c86e2b267f65d24ca2b816ead7	GCA_910589405.1	Chrysoteuchia_culmella	eukaryota_odb12	129	85.3	84.5	0.8	10.1	4.7	0	0	0	0	0	0	0	0	0
14aa1922e1ff0a4a396f8fbbca2aa111	GCA_021018975.2	NA	eukaryota_odb12	129	80.6	80.6	0.0	9.3	10.1	0	0	0	0	0	0	0	0	0
1d68cb29e0b5d8d8d1385b13f8e3dd27	GCA_023758015.1	NA	eukaryota_odb12	129	96.1	96.1	0.0	1.6	2.3	0	0	0	0	0	0	0	0	0
2168b157f5299948cb7edc03ca96e391	GCA_035926955.1	NA	eukaryota_odb12	129	97.7	96.9	0.8	0.8	1.6	0	0	0	0	0	0	0	0	0
263764257a87854fe344d6fbe4e5d015	GCF_029962835.1	NA	eukaryota_odb12	129	99.2	93.8	5.4	0.0	0.8	0	0	0	1	0	0	0	1	1
2a6e97861b988d02d873342df0b8350a	GCA_905337355.1	NA	eukaryota_odb12	129	92.2	92.2	0.0	6.2	1.6	0	0	0	0	0	0	0	0	0
07fc53f2b30126915c65d25e72b61051	GCA_010015615.1	NA	eukaryota_odb12	129	96.9	96.9	0.0	1.6	1.6	0	0	0	0	0	0	0	0	0
0c3a44d5a579c17b10cde6d9b307479a	GCA_026319125.1	NA	eukaryota_odb12	129	94.6	94.6	0.0	2.3	3.1	0	0	0	0	0	0	0	1	1
10c840c9b92db3c38de13e1f78d42120	GCA_041228495.2	Agriotes_mancus	eukaryota_odb12	129	94.6	85.3	9.3	3.9	1.6	0	0	1	0	0	0	0	1	1
14b279588fa235a9709c6bf68c2cc473	GCA_018504645.2	Homo_sapiens	eukaryota_odb12	129	96.9	96.1	0.8	3.1	0.0	84	25	7	4	12	0	0	28	28
18e8c0c0a016b4f0a1c25d11714cf951	GCA_947311065.1	Yponomeuta_padella	eukaryota_odb12	129	96.9	96.9	0.0	0.8	2.3	0	0	0	0	0	0	0	0	0
1d6ccaad89b72f8f64a6fa79f78d5b49	GCF_000711695.1	NA	eukaryota_odb12	129	92.2	91.5	0.8	5.4	2.3	0	0	0	0	1	0	0	1	1
217371a8cdcce7fb29e73be6d2f964ad	GCA_002218305.1	NA	eukaryota_odb12	129	81.4	80.6	0.8	14.7	3.9	0	5	2	8	3	0	3	22	22
2a70022532e7fb46afa75896ddb4e360	GCF_000951045.1	NA	eukaryota_odb12	129	92.2	91.5	0.8	7.0	0.8	18	0	0	0	0	0	13	28	31
02ea5c146486e736fb17c4172733f7f6	GCA_027577035.1	NA	eukaryota_odb12	129	82.9	82.9	0.0	7.8	9.3	0	0	0	0	0	0	0	0	0
07ff014d971e887ea5192762c3bc5ac9	GCA_039096935.1	NA	eukaryota_odb12	129	79.8	71.3	8.5	8.5	11.6	0	0	3	0	0	0	2	6	6
0c3bb03f2868ffbab9d882f3f1e76028	GCA_047372815.1	NA	eukaryota_odb12	129	96.9	93.8	3.1	2.3	0.8	0	0	1	1	0	0	0	2	2
10cc9bb02de0e989a4710ed0a162be4c	GCA_020500185.1	NA	eukaryota_odb12	129	97.7	97.7	0.0	2.3	0.0	0	0	0	0	0	0	0	0	0
14b4e64355d9345a7085cf53212c7816	GCA_003019875.1	NA	eukaryota_odb12	129	99.2	99.2	0.0	0.0	0.8	0	0	0	0	0	0	0	0	0
18ed90b36c485fc62b675438e4e096a0	GCA_030867255.1	NA	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0	0	0	0	0	0	0	0	0	0
1d7690f6b468c1435f2ba93e876b745d	GCF_026914265.1	NA	eukaryota_odb12	129	98.4	82.9	15.5	0.8	0.8	16	0	4	0	0	0	3	44	45
2174b0a15ec024b193f62d7f7cd66686	GCA_932294375.1	Diachrysia_chrysitis	eukaryota_odb12	129	93.8	92.2	1.6	3.9	2.3	0	0	0	0	0	0	0	0	0
2640178e8cd81e21e7e9081155b38400	GCF_000219625.1	NA	eukaryota_odb12	129	93.8	93.0	0.8	4.7	1.6	0	0	0	0	0	0	0	0	0
2a703e8ed9607357dd09cd47234e226f	GCA_019843655.1	Lethocerus_indicus	eukaryota_odb12	129	93.0	75.2	17.8	3.1	3.9	0	0	7	1	0	0	0	4	4
02eb2f1c1b5789981d44afc13e23794e	GCA_052571115.1	NA	eukaryota_odb12	129	96.9	96.9	0.0	0.8	2.3	0	0	0	0	0	0	0	0	0
0800cc6aa3f7b58ffde7d1fd9075db71	GCA_963969395.1	Pseudoscleropodium_purum	eukaryota_odb12	129	96.1	86.8	9.3	2.3	1.6	0	0	0	0	0	0	0	0	0
0c463a844d680d2e277a5e4a59a61666	GCA_001566295.1	NA	eukaryota_odb12	129	95.3	95.3	0.0	3.9	0.8	0	0	0	0	0	0	0	0	0
10ce6e4e2c8223653c7854b5dbf56c11	GCA_009764595.1	Geothlypis_trichas	eukaryota_odb12	129	93.0	90.7	2.3	2.3	4.7	0	10	5	6	2	0	14	21	21
14b658291569fd911d02a19b700bd211	GCA_001855235.1	NA	eukaryota_odb12	129	98.4	98.4	0.0	0.8	0.8	0	0	0	0	0	0	0	0	0
18eee8b9523709300c2bf38c4968bab9	GCA_927399515.3	Laetiporus_sulphureus	eukaryota_odb12	129	89.9	88.4	1.6	7.8	2.3	0	0	0	0	0	0	0	0	0
1d7a323a9ccc520dc1dba53fd58466fd	GCF_003254395.2	NA	eukaryota_odb12	129	99.2	98.4	0.8	0.8	0.0	1	0	0	0	0	0	0	1	1
2178f00c9e75674d5c1743539853638b	GCA_022833125.2	NA	eukaryota_odb12	129	92.2	90.7	1.6	7.0	0.8	0	4	17	1	5	0	32	29	29
2643da5bda05f8a5d3d5df8cb58262a9	GCA_042186575.1	NA	eukaryota_odb12	129	93.0	93.0	0.0	2.3	4.7	0	0	0	0	0	0	0	0	0
2a70b4131d36e622cf73013a16e91065	GCA_902497455.1	Cucumis_melo	eukaryota_odb12	129	88.4	83.7	4.7	7.0	4.7	0	0	0	0	0	0	0	0	0
02ec6f4e6b148e72cee6cf3ad2a2fc4f	GCA_947670415.1	NA	eukaryota_odb12	129	78.3	78.3	0.0	7.0	14.7	0	0	0	0	0	0	0	0	0
08016a44d83cd340c363f321a270bbaf	GCF_000150975.2	NA	eukaryota_odb12	129	97.7	97.7	0.0	2.3	0.0	0	0	0	0	0	0	0	0	0
0c474c58308d114af25dc410522b745e	GCA_002892825.2	Ixodes_scapularis	eukaryota_odb12	129	56.6	55.8	0.8	29.5	14.0	0	2	8	0	0	0	7	24	24
10d1d461690df302b6583287d5779949	GCF_009556855.1	NA	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0	0	0	0	0	0	0	0	0	0
14bb15cdad08976c3c0df08fb90a458e	GCA_013398015.1	NA	eukaryota_odb12	129	86.0	85.3	0.8	9.3	4.7	2	2	7	1	1	0	7	20	20
1d80f07bb77ad7921d03a23c01d8a9cc	GCA_013399735.1	NA	eukaryota_odb12	129	82.2	82.2	0.0	12.4	5.4	3	1	9	1	1	0	8	22	22
217a87b7ee39d4b97a39b0c105ba755d	GCA_965654425.1	Rhodocollybia_maculata	eukaryota_odb12	129	89.1	86.0	3.1	7.0	3.9	0	0	0	0	0	0	0	0	0
2647e94eb3b497308673a0361c75d05b	GCA_020875895.1	NA	eukaryota_odb12	129	83.7	74.4	9.3	9.3	7.0	0	0	0	0	0	0	1	2	2
2a739cdce111bc9f41800216cf34093a	GCA_954870605.1	Acer_campestre	eukaryota_odb12	129	95.3	82.9	12.4	1.6	3.1	0	0	0	0	0	0	0	0	0
02f263e911512abf05cb67eef897f3d8	GCA_020499245.1	NA	eukaryota_odb12	129	96.9	96.9	0.0	3.1	0.0	0	0	0	0	0	0	0	0	0
08018fe44f8644aa56eb6acd369c3a00	GCA_000472085.2	Sus_scrofa	eukaryota_odb12	129	89.1	87.6	1.6	7.0	3.9	10	3	1	10	0	0	20	23	23
0c4af3cebc025d90db5892fb6a6ff4eb	GCA_055944365.1	NA	eukaryota_odb12	129	93.0	91.5	1.6	6.2	0.8	0	0	0	1	0	0	0	1	1
10d3bb60d8110b2a8802d255a7e43b75	GCA_932294355.1	Aporophyla_lueneburgensis	eukaryota_odb12	129	98.4	95.3	3.1	0.8	0.8	0	0	0	0	0	0	0	0	0
14bc36aa6859ea33424465fdf71b5ac6	GCA_016584205.1	NA	eukaryota_odb12	129	93.0	90.7	2.3	6.2	0.8	0	0	0	0	0	0	0	0	0
18f6b92ed694897dd736de689aac2817	GCA_016906575.1	NA	eukaryota_odb12	129	93.0	8.5	84.5	4.7	2.3	0	0	0	0	0	1	0	1	2
1d84262dec76998a84ed0382cfbea12f	GCA_023508725.1	NA	eukaryota_odb12	129	95.3	95.3	0.0	3.9	0.8	0	0	0	0	0	0	0	0	0
